"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","which_round","num_click_in_round","num_cards","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","reward","exp_id"
"-1","-1","poldrack-single-stim","13","97555","0.0-8.0-1.0","sub-14_ses-03_1","","2454","0","ITI","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 1</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -70</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 12</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 48</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div></div>","none","2250","","","","","","","","","","",""
"10355","89","poldrack-single-stim","14","107915","0.0-8.1-0.5-0.5","sub-14_ses-03_1","","10355","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 2</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -75</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 14</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 0</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","10355","test","2","1","6","1","14","-75","14","false","",""
"655","89","poldrack-single-stim","15","108578","0.0-8.1-0.6-0.6","sub-14_ses-03_1","","655","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 2</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -75</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 14</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 14</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","655","test","2","2","6","1","14","-75","28","false","",""
"481","89","poldrack-single-stim","16","109064","0.0-8.1-0.7-0.7","sub-14_ses-03_1","","481","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 2</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -75</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 14</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 28</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","481","test","2","3","6","1","14","-75","42","false","",""
"844","89","poldrack-single-stim","17","109914","0.0-8.1-0.8-0.8","sub-14_ses-03_1","","844","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 2</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -75</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 14</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 42</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div></div>","89,71","844","test","2","4","6","1","14","-75","-33","true","",""
"-1","-1","poldrack-single-stim","18","112385","0.0-8.1-1.1","sub-14_ses-03_1","","2454","0","ITI","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 2</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -75</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 14</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: -33</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/loss.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div></div>","none","2250","","","","","","","","","","",""
"5366","89","poldrack-single-stim","19","117757","0.0-8.2-0.9-0.9","sub-14_ses-03_1","","5366","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 3</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -70</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 15</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 0</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","5366","test","3","1","6","1","15","-70","15","false","",""
"436","89","poldrack-single-stim","20","118198","0.0-8.2-0.10-0.10","sub-14_ses-03_1","","436","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 3</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -70</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 15</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 15</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","436","test","3","2","6","1","15","-70","30","false","",""
"562","89","poldrack-single-stim","21","118767","0.0-8.2-0.11-0.11","sub-14_ses-03_1","","562","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 3</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -70</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 15</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 30</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","562","test","3","3","6","1","15","-70","45","false","",""
"1564","89","poldrack-single-stim","22","120336","0.0-8.2-0.12-0.12","sub-14_ses-03_1","","1564","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 3</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -70</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 15</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 45</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","1564","test","3","4","6","1","15","-70","-25","true","",""
"-1","-1","poldrack-single-stim","23","122874","0.0-8.2-1.2","sub-14_ses-03_1","","2522","0","ITI","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 3</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -70</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 15</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: -25</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/loss.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","none","2250","","","","","","","","","","",""
"1586","89","poldrack-single-stim","24","124467","0.0-8.3-0.13-0.13","sub-14_ses-03_1","","1586","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 4</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -75</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 17</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 0</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","1586","test","4","1","6","1","17","-75","17","false","",""
"1297","89","poldrack-single-stim","25","125769","0.0-8.3-0.14-0.14","sub-14_ses-03_1","","1297","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 4</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -75</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 17</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 17</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","1297","test","4","2","6","1","17","-75","34","false","",""
