"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","which_round","num_click_in_round","num_cards","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","reward","exp_id"
"1045","89","poldrack-single-stim","10","74450","0.0-8.0-0.2-0.2","sub-13-ses-03_1","","1045","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 1</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -70</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 12</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 24</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","1045","test","1","3","6","1","12","-70","36","false","",""
"668","71","poldrack-single-stim","11","75126","0.0-8.0-0.3-0.3","sub-13-ses-03_1","","668","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 1</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -70</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 12</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 36</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div></div>","89,71","668","test","1","3","6","1","12","-70","36","false","",""
"-1","-1","poldrack-single-stim","12","77609","0.0-8.0-1.0","sub-13-ses-03_1","","2454","0","ITI","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 1</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -70</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 12</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 36</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div></div>","none","2250","","","","","","","","","","",""
"1402","89","poldrack-single-stim","13","79022","0.0-8.1-0.4-0.4","sub-13-ses-03_1","","1402","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 2</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -75</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 14</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 0</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","1402","test","2","1","6","1","14","-75","14","false","",""
"1279","89","poldrack-single-stim","14","80305","0.0-8.1-0.5-0.5","sub-13-ses-03_1","","1279","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 2</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -75</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 14</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 14</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","1279","test","2","2","6","1","14","-75","28","false","",""
"1936","89","poldrack-single-stim","15","82250","0.0-8.1-0.6-0.6","sub-13-ses-03_1","","1936","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 2</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -75</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 14</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 28</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","1936","test","2","3","6","1","14","-75","42","false","",""
"1551","89","poldrack-single-stim","16","83812","0.0-8.1-0.7-0.7","sub-13-ses-03_1","","1551","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 2</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -75</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 14</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 42</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","1551","test","2","4","6","1","14","-75","-33","true","",""
"-1","-1","poldrack-single-stim","17","86289","0.0-8.1-1.1","sub-13-ses-03_1","","2454","0","ITI","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 2</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -75</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 14</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: -33</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/loss.png'></div></div>","none","2250","","","","","","","","","","",""
"664","89","poldrack-single-stim","18","86960","0.0-8.2-0.8-0.8","sub-13-ses-03_1","","664","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 3</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -70</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 15</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 0</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","664","test","3","1","6","1","15","-70","15","false","",""
"498","89","poldrack-single-stim","19","87463","0.0-8.2-0.9-0.9","sub-13-ses-03_1","","498","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 3</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -70</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 15</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 15</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","498","test","3","2","6","1","15","-70","30","false","",""
"588","89","poldrack-single-stim","20","88057","0.0-8.2-0.10-0.10","sub-13-ses-03_1","","588","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 3</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -70</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 15</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 30</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","588","test","3","3","6","1","15","-70","45","false","",""
"582","71","poldrack-single-stim","21","88646","0.0-8.2-0.11-0.11","sub-13-ses-03_1","","582","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 3</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -70</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 15</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 45</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","582","test","3","3","6","1","15","-70","45","false","",""
"-1","-1","poldrack-single-stim","22","91179","0.0-8.2-1.2","sub-13-ses-03_1","","2522","0","ITI","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 3</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -70</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 15</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 45</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/chosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","none","2250","","","","","","","","","","",""
"1445","89","poldrack-single-stim","23","92630","0.0-8.3-0.12-0.12","sub-13-ses-03_1","","1445","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 4</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -75</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 17</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 0</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","1445","test","4","1","6","1","17","-75","-75","true","",""
"-1","-1","poldrack-single-stim","24","95100","0.0-8.3-1.3","sub-13-ses-03_1","","2454","0","ITI","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 4</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -75</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 17</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 1</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: -75</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/loss.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","none","2250","","","","","","","","","","",""
"1626","89","poldrack-single-stim","25","96734","0.0-8.4-0.13-0.13","sub-13-ses-03_1","","1626","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Tour: 5</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Pertes: -60</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gains: 24</div></div>    <div class = titlebox><div class = game-text>Combien de cartes voulez-vous prendre? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards><font size='+3'>Mauveaises Cartes: 2</font></div></div>   <div class = titleboxRight><div class = game-text id = current_round>Points du tour: 0</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 7 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 8 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","1626","test","5","1","8","2","24","-60","24","false","",""
